Date,ATHM,V,TSLA,VIS,AAPL,ABEV,CF,AIG,AMAT,AMD,AR,ATVI,AUY,AZN,BA,BAC,HF,HFC,BMY,C,CELG,CHTR,CLF,JAZZ,COP,COST,COTY,CTL,CVS,CX,CZR,DHI,EA,ELLI,EMR,ET,F,FB,FCX,FDX,FOXA,GE,GG,GGB,GOLD,GOOG,GRPN,HAL,HBAN,IBM,IBN,INFY,INTC,ITUB,JNJ,JPM,KGC,KMI,KO,LLY,MDLZ,MGM,LVS,MRVL,MS,MSFT,NFLX,NKE,NLY,NOK,NTAP,NVDA,ORCL,PBR-A,PFE,QCOM,RF,RIG,RTN,S,SBUX,SIRI,SIX,SLB,SO,SPG,SR,SWN,T,TEVA,TGT,TSM,TWTR,TXN,VZ,WFC,WMB,XOM,YELP,VLO
2014/3/27,36.231621,50.777756,207.320007,90.189995,67.895157,6.336789,38.872356,45.17234,18.195494,3.91,61.324261,19.660671,8.390701,24.400562,107.606567,15.888442,25.053623,38.781906,45.946518,44.861977,71.110001,121.260002,18.712826,138,59.886013,98.604858,13.425646,21.534729,66.841721,10.881658,21.08,20.068977,28.48,28.540001,55.884472,16.127445,12.0446,60.970001,30.381767,127.214012,30.182657,21.840752,23.29476,5.925436,58.288971,555.406067,7.92,53.438869,8.49194,155.551132,6.780112,4.042062,21.940386,6.683855,85.449409,52.363018,4.06,26.330111,33.298454,50.070057,31.347649,24.156372,61.86311,14.072149,28.039883,35.164249,52.025715,34.358871,6.454423,6.164036,32.723103,16.992657,36.438896,12.35953,26.848871,66.6399,9.666042,35.709782,87.582886,9.27,33.201431,3.069735,31.467514,83.666718,33.822205,125.474045,39.793484,45.529999,26.765253,44.33017,50.960453,16.573956,46.32,40.449661,37.936813,42.480633,31.182413,80.519142,78.18,44.14674
2014/3/28,37.171547,49.911739,212.369995,90.830017,67.819397,6.345293,39.342392,45.602036,18.6483,3.88,61.661259,19.854851,8.45662,24.486942,108.698273,15.860423,25.435234,39.161552,45.498722,44.672882,69.644997,122.410004,18.978525,133.460007,60.802135,98.279182,13.479598,21.594198,66.958954,10.736341,19.52,20.475273,28.530001,27.65,56.357224,16.447876,12.202563,60.009998,30.803608,127.117699,30.125477,21.899984,23.500664,5.916192,58.621819,556.927734,7.85,54.699169,8.623123,156.059189,6.752349,4.066948,22.209114,6.67017,85.589966,52.46788,4.21,26.199677,33.409962,50.139687,31.521751,24.136971,62.631485,14.182446,28.048965,36.004051,51.267143,34.461971,6.425032,6.223388,32.650921,17.097727,36.745335,12.595122,26.664858,66.833786,9.809377,36.444149,88.579567,9.29,33.337135,3.099158,31.264391,84.60318,33.798813,127.40226,39.802048,45.810001,26.849472,44.609825,51.165173,16.761717,47.299999,40.941235,37.722038,42.645012,31.397259,81.740654,76.440002,44.730618
2014/3/31,38.002636,50.798931,208.449997,91.972946,67.804207,6.302765,39.777348,45.720879,18.870085,4.01,60.274754,19.845142,8.268279,24.36676,109.597832,16.065916,26.175083,39.268852,45.612862,45.003796,69.800003,123.199997,19.415031,138.679993,60.802135,98.296783,13.470608,21.699923,67.499931,10.796177,19.01,20.456375,29.01,28.84,56.390991,16.461966,12.321033,60.240002,31.000467,127.647263,30.468569,21.908449,22.911043,5.925436,58.05674,553.924255,7.84,54.174816,8.719326,157.73082,6.755434,4.085801,22.373821,6.779665,86.283882,53.053391,4.14,26.484989,33.161205,51.227592,31.659203,25.087702,64.656502,14.476575,28.284901,36.620502,50.290001,34.611919,6.448545,6.223388,33.300682,17.107275,37.989677,12.567939,26.865595,66.479736,9.952707,36.576866,89.25264,9.19,33.192387,3.138387,31.365959,84.542496,34.243031,127.511124,40.410568,46.009998,26.849472,47.668015,51.617287,17.086025,46.669998,41.397697,37.841362,43.034355,31.136385,81.723915,76.93,44.933712
2014/4/1,39.427364,50.525948,216.970001,92.71357,68.424469,6.379317,40.653362,45.684303,19.054909,4.07,62.662636,20.087866,8.29653,24.554543,111.973381,16.196682,27.288752,39.846565,45.542633,45.192886,73.300003,125.639999,19.016483,139.779999,60.767567,98.455231,13.488592,21.858507,66.986,10.847466,19.290001,20.90991,29.469999,28.389999,56.829956,16.768316,12.889696,62.619999,30.85985,129.139893,31.488312,21.891523,22.957838,5.759043,58.211559,564.058533,8.14,54.855568,8.885489,159.377808,6.827925,4.162721,22.529852,6.844316,86.029144,53.018425,4.16,26.802904,32.94677,51.19278,31.906612,25.737694,66.233307,14.890191,28.32119,37.004662,52.098572,34.860298,6.466179,6.401441,33.499218,17.814108,38.528286,12.622307,26.723406,67.525047,10.078126,36.461845,89.559807,9.57,33.477356,3.177617,31.858122,84.941345,33.900127,128.22641,40.410568,45.790001,26.86478,47.8755,51.668457,17.342058,46.98,41.722492,37.98455,43.06031,31.481659,81.765755,80.18,46.973072
2014/4/2,39.803333,50.516544,230.289993,93.38102,68.53817,6.447363,40.509899,46.223701,19.212006,4.06,63.442547,20.175247,8.108187,24.670973,112.060699,16.093937,27.413359,39.65675,45.613361,45.608887,73.709999,126.5,19.396051,140.139999,61.268871,98.182373,13.488592,21.924585,67.4188,11.146646,19.059999,21.023293,29.129999,26.620001,57.268936,16.870434,13.000269,62.720001,31.234816,129.765762,32.012489,22.035383,23.425795,5.879216,59.225613,563.899353,8.14,55.131546,8.859254,158.599396,6.835635,4.198164,22.443169,7.058914,86.283882,53.185509,4.27,26.745848,32.878147,51.479988,31.998245,25.902613,66.329369,14.917762,28.502684,36.94212,51.84,34.930584,6.419154,6.46927,33.968494,17.69949,38.193977,13.175042,27.007786,67.558762,9.934793,36.638802,90.174164,9.39,33.323563,3.275692,31.709698,84.707253,33.736469,127.876549,40.316292,46.209999,27.079149,48.101028,51.941441,17.103096,45.73,41.801487,38.040234,43.051655,31.151722,81.949829,75.629997,46.41457
2014/4/3,38.081791,50.598907,225.399994,93.307884,68.063202,6.428491,39.652206,46.470558,19.258207,4,63.625496,19.650961,8.051683,24.426853,112.471191,16.019209,27.366627,39.978626,44.976772,45.079418,71.800003,124.900002,19.234734,135.149994,60.672504,98.314369,13.587507,22.129425,67.842583,11.052618,18.530001,21.193371,28.870001,26.4,57.353348,16.891558,12.944983,59.490002,31.319181,130.285782,32.155441,22.196159,23.023354,5.805263,59.132725,566.62439,7.98,55.011948,8.920472,157.894669,6.588861,4.160459,22.893942,6.926503,86.310257,53.343811,4.21,26.868122,32.655132,51.323334,31.860807,25.466053,65.216789,14.596061,28.085264,36.638359,50.669998,34.672848,6.378006,6.460792,33.860199,17.890524,37.488224,12.947406,27.099792,67.904427,9.925835,36.559174,90.381973,9.4,33.061211,3.216847,31.600321,85.036728,33.75206,127.814339,40.016315,46.799999,27.278206,48.7686,52.649452,17.017752,44.049999,41.862938,38.278877,43.112225,31.151722,81.933098,70.610001,47.210011
2014/4/4,36.370136,48.87862,212.229996,92.091805,67.182701,6.41992,39.011223,46.214573,18.712994,4.01,63.577343,19.534454,8.155272,24.194,111.248482,15.617559,26.548903,39.557709,44.110294,44.54052,68.690002,122.720001,19.481455,126.800003,60.689789,97.390213,13.677431,22.26158,67.346657,11.608241,17.75,21.079985,28.6,25.99,56.787739,16.701412,12.739633,56.75,31.234816,129.370987,31.326296,22.018454,23.304127,5.768287,59.403652,540.169861,7.84,54.561184,8.798035,157.140823,6.642844,4.131049,22.677219,6.949332,86.450775,52.596313,4.3,26.91703,32.783791,51.358135,31.650045,24.670542,62.67952,14.651213,27.558943,35.619884,48.187141,34.133934,6.489694,6.231866,33.869228,17.336521,37.236752,13.177924,26.899054,66.201538,9.827293,36.815758,88.186562,9.26,32.36462,3.138387,31.233145,85.002037,34.055992,128.591858,39.622066,46.77,27.216957,47.812355,52.154697,16.872662,43.139999,40.677891,38.215237,42.87862,30.89085,81.4562,65.760002,46.016861
2014/4/7,33.154602,47.869045,207.520004,90.729454,66.127869,6.462777,38.435867,45.37347,18.509693,3.88,61.006519,18.864536,8.117601,24.055042,109.685173,15.299978,27.156357,39.450417,44.455128,44.011059,69.580002,118.940002,18.950058,124.629997,60.050213,97.513428,13.659446,22.162466,66.571213,11.291964,17.23,20.569761,28.34,25.76,56.120846,16.219002,12.589571,56.950001,31.009842,128.051758,30.497158,21.874598,23.163734,5.759043,59.713287,535.207153,7.45,52.767311,8.640613,159.394241,6.587319,4.121245,22.963289,7.214156,85.985214,51.884007,4.26,26.281195,33.126896,51.018719,31.365986,23.205635,60.2383,14.531724,26.787624,35.557346,48.285713,33.192024,6.566111,6.121642,32.759205,17.393826,36.761749,14.244067,26.096092,65.822189,9.62125,36.559174,87.554146,8.84,31.858007,3.059927,30.186314,84.629173,34.453449,129.905807,38.662155,46.529999,27.171017,46.468193,51.608746,16.847061,42.450001,40.598892,38.278877,42.099949,30.415133,80.970924,66,43.92672
2014/4/8,35.707241,47.676075,215.460007,90.784317,66.124092,6.47992,38.829617,45.748302,18.343351,3.99,62.075287,19.165514,8.211776,23.84848,108.427544,15.356023,26.525539,39.301849,43.376461,44.058327,69.110001,121.150002,19.80409,130.089996,60.560158,99.159363,13.731387,22.426779,65.985138,11.291964,17.75,20.6359,28.73,25.84,56.272812,16.33168,12.715939,58.189999,31.516043,127.984329,30.840256,21.789978,23.603613,5.851483,62.074268,551.86554,7.37,53.82523,8.658105,158.386322,6.702995,4.143868,23.327372,7.10914,86.13456,51.752106,4.23,26.941488,33.367081,50.983902,31.705017,23.729509,61.310818,14.724743,26.796698,35.575222,49.841427,34.171429,6.636652,6.426877,33.529476,18.014696,37.478912,13.907895,25.82008,66.505013,9.549584,37.187366,87.039177,8.72,32.332962,3.01089,30.834734,85.357574,34.843102,130.084671,39.433506,46.880001,27.357182,45.917908,52.461792,17.051886,41.779999,41.055351,38.777576,42.24704,31.144054,81.531487,67.25,43.706699
2014/4/9,35.509365,48.840965,216.929993,92.036949,66.993195,6.505634,38.979179,46.717396,18.472723,3.98,62.450809,19.262604,8.315363,24.209023,110.811806,15.524158,26.782539,39.838326,44.711521,44.587799,73.660004,124.040001,19.386566,136.910004,61.830643,99.502609,13.776347,22.334269,67.130272,11.317608,19.43,20.730392,28.16,26.08,56.644241,17.046497,12.510589,62.41,31.853518,129.03392,31.564558,21.959223,23.940546,5.70358,60.843468,561.054993,7.42,54.082813,8.631869,161.131409,6.906583,4.079014,23.388052,7.063478,86.916328,52.121452,4.3,26.835508,33.444271,52.594002,32.025742,24.117563,62.127243,14.651213,27.422829,36.15593,50.432858,34.471352,6.689557,6.621887,34.127575,17.995592,38.074997,13.831057,26.121191,67.381729,9.576457,36.178719,89.821815,8.8,32.785297,3.079542,30.819109,85.860481,34.578133,130.177948,39.656349,46.389999,27.085699,47.081638,52.214409,17.196974,42.490002,41.467934,38.592579,42.480633,31.297514,81.431099,71.25,44.806774
2014/4/10,34.688168,47.431328,204.190002,90.22657,66.12915,6.54849,37.506451,45.766594,17.641035,3.85,62.065662,18.815989,8.16469,23.90106,107.982117,15.057126,25.801266,39.11203,43.579815,43.708511,69.989998,121.989998,19.196777,129.610001,60.248993,98.648865,13.965189,22.089777,65.759697,11.069715,18.870001,20.588661,27.219999,25.370001,55.757858,16.84931,12.344727,59.16,31.112947,127.165802,30.906967,21.646122,22.957838,5.694334,60.16227,537.991821,7.06,53.273277,8.238317,160.344742,6.644386,3.977963,22.911278,7.113707,84.7994,50.476986,4.22,26.639872,33.358498,51.053524,31.805819,23.360859,60.558464,14.035384,26.542614,35.164249,47.818573,33.951183,6.689557,6.477749,33.022011,17.556208,37.059792,13.648564,25.60261,65.813759,9.218125,35.922127,87.698677,8.8,31.763016,3.040312,30.295687,84.386414,34.523575,129.890274,39.819191,46.400002,27.240829,46.017132,50.900734,16.915335,41.34,39.966866,38.182354,41.278027,30.875513,80.970924,63.470001,43.943642
2014/4/11,33.639408,46.273479,203.779999,89.24823,65.640236,6.685633,36.279438,45.163193,17.668756,3.65,60.871723,18.485888,8.032847,23.510468,106.610931,14.730203,25.310627,38.113396,43.1731,43.188515,68.449997,118.459999,18.579977,128.610001,61.251579,98.648865,13.830303,22.036917,65.444115,10.967137,18.73,20.418581,26.67,24,55.209133,16.835218,12.344727,58.529999,30.812492,126.366585,30.411386,21.519188,22.546038,5.59265,59.844887,527.698425,6.95,52.997288,8.229572,159.943268,6.582693,4.008128,22.694561,7.246117,85.089264,48.630268,4.18,26.321955,33.135475,50.870766,31.439287,23.195936,59.726032,13.732064,25.834808,35.030247,46.672855,33.38884,6.736584,6.282739,32.596088,17.307869,36.30537,14.01355,24.975302,65.763168,9.110626,34.904633,87.093376,8.25,31.089037,3.099158,30.365995,84.195641,34.73399,129.361542,39.73349,46.630001,27.302881,45.403687,50.243896,16.975077,40.049999,39.48407,37.860622,41.598148,30.798775,80.920731,61.720001,43.122826
2014/4/14,33.580044,47.30423,198.089996,89.687103,65.901756,6.659918,36.778481,45.318619,17.576345,3.71,56.866245,18.680063,8.070517,23.454136,107.64151,14.945035,25.170446,39.219326,42.403885,45.069981,69.029999,119.410004,18.399677,128.25,61.804707,99.07132,14.019145,22.387131,66.156441,10.95859,17.76,20.560312,27.280001,24.49,55.183815,16.835218,12.400012,58.889999,31.512774,127.108047,30.392324,21.75613,22.742579,5.611137,61.849781,529.60791,6.94,54.349598,8.194591,162.057388,6.675233,4.191378,23.02397,7.145667,85.326447,48.33128,4.14,26.444227,33.221249,51.305927,31.567568,22.972807,59.758053,13.934278,26.370197,35.003437,47.368572,33.918373,6.683679,6.223388,33.339172,17.498901,36.854885,13.811847,24.983667,66.715782,9.119584,36.320278,88.096207,8.21,31.351385,3.069735,30.936285,85.39225,34.796333,130.683304,40.187725,46.299999,27.426985,45.060883,50.687477,17.290852,40.869999,39.782524,38.021488,41.624096,31.01362,81.874519,61.939999,44.045193
2014/4/15,31.00762,48.019653,193.910004,90.208275,65.431808,6.599917,36.75864,45.565453,17.428495,3.79,57.973522,18.515011,7.891591,23.480423,108.532333,15.309322,24.570778,40.168446,42.589554,45.675068,69.919998,118.07,18.17194,130.910004,63.040646,98.631256,14.037127,22.499458,66.219566,10.813273,18.059999,20.484726,27.469999,25.33,56.179939,16.986637,12.510589,59.09,31.238344,127.271774,30.163595,21.849213,22.236143,5.472477,60.975056,533.50647,7.08,55.168339,8.282046,161.44281,6.58115,3.995307,23.206011,6.931068,87.135918,48.190571,4.1,26.819212,34.465015,51.714977,31.393457,22.759375,58.573448,13.989427,26.814846,35.512676,46.610001,33.871525,6.71307,6.062292,33.520412,17.623072,37.003906,13.225948,25.000397,67.010818,9.20021,36.709591,88.466637,8.09,31.161404,3.030505,31.194094,86.805618,35.263931,132.137253,40.453415,47.369999,27.675198,44.754169,50.738655,17.504213,45.52,40.212654,37.739971,42.203773,31.22846,82.560562,63.060001,45.331432
2014/4/16,35.262016,49.269264,199.110001,91.652924,65.564453,6.625632,37.805573,46.068279,17.48394,3.76,59.706665,18.883953,7.552574,23.859749,110.078186,15.066464,25.248323,41.52198,43.420662,45.552158,70.93,118.110001,17.744923,136.100006,63.766636,99.889877,14.163021,22.9554,66.643349,11.129551,18.110001,20.654799,27.59,25.450001,57.074764,17.028893,12.692244,59.720001,31.238344,128.793182,30.764011,22.103075,22.329924,5.463233,61.160847,553.496582,7.1,55.655899,8.14212,160.934723,6.665978,3.965142,23.344709,7.036084,86.740639,48.595085,4.12,27.153435,34.816696,52.184948,31.860807,23.496677,61.142746,14.044576,27.123373,36.093391,47.344284,34.255783,6.707191,6.189473,32.840767,17.661282,37.376465,13.475676,25.167681,67.592522,9.262916,35.904438,89.469475,8.37,32.020844,3.108965,31.342522,87.525322,35.708145,133.412415,40.376282,47.799999,28.000965,45.024799,51.105465,17.196974,44.419998,39.685963,37.884754,42.471981,31.673485,83.614761,65.800003,47.336945
2014/4/17,34.569439,48.937447,198.119995,92.430107,66.313568,6.659918,36.984509,46.461407,17.548626,3.69,61.006519,19.116968,7.496069,23.844723,111.720093,15.085149,25.209385,41.92638,43.730114,45.589973,70.754997,117.830002,17.697474,136.160004,64.622269,99.898697,14.163021,22.750561,66.73838,10.975686,18.01,20.314648,27.57,25.27,57.77544,17.028893,12.636958,58.939999,31.238344,130.526505,30.992737,22.475409,22.132984,5.675846,60.920872,533.168335,7.41,56.023872,8.054661,155.698578,6.866483,3.987766,23.440063,7.195889,86.92511,48.559921,4.07,27.52841,34.928207,52.594002,31.750839,23.244444,61.198761,14.347895,27.912846,35.744968,49.39143,34.691597,6.613138,6.223388,32.505466,17.728148,37.329895,14.061576,25.301502,68.553528,9.155418,35.904438,90.463287,8.52,31.731342,3.079542,31.334705,86.632202,35.162624,132.067276,40.162022,48.93,27.954424,45.872795,51.182224,17.683437,45.009998,40.230206,38.286922,42.333557,32.064804,84.016327,64.870003,47.387714
2014/4/21,34.836575,49.215149,204.380005,92.731827,67.100571,6.685633,36.813583,46.452267,17.687241,4.12,62.13306,19.116968,7.317144,25.951653,111.632767,15.029101,25.668869,42.008915,44.65847,45.230705,71.915001,123.610001,17.517176,138.330002,64.475327,100.426781,14.08209,22.790203,66.675018,11.112454,18.08,20.39024,27.98,25.309999,57.902058,17.095793,12.621161,61.240002,31.209953,131.219818,31.059446,22.500795,22.592529,5.685091,60.309345,525.729248,7.41,57.882137,8.080898,157.550522,6.840262,3.95911,23.362047,7.227851,87.838638,48.39283,4.1,27.226801,34.953938,52.96825,31.86997,23.166828,60.614483,14.522531,28.11248,35.682423,49.784286,34.630676,6.636652,6.299696,32.568901,17.871416,37.478912,14.023155,25.811716,68.224754,9.209168,35.869041,91.673912,8.55,31.880619,3.12858,31.233145,88.271027,35.193794,132.673737,40.076305,48.689999,27.969942,45.710411,50.977501,17.546886,46.130001,40.47599,38.592579,42.49794,32.271965,84.443039,67.050003,47.573883
2014/4/22,36.785683,49.41283,218.639999,92.951286,67.167534,6.771344,36.92194,46.625969,17.890545,4.3,61.343521,19.320854,7.307727,25.110384,111.396957,15.215917,26.019323,42.330791,45.082863,45.400883,73.32,126.959999,17.517176,145.350006,64.103706,99.951485,14.073097,22.763769,66.285866,11.023555,18.74,20.6359,28.120001,25.450001,57.994919,16.993677,12.715939,63.029999,31.512774,131.951645,31.259586,22.492336,22.948904,5.59265,60.448673,531.885437,7.63,58.305305,8.194591,157.452194,6.752349,3.955339,23.266693,7.268949,87.996727,49.078762,4.1,27.267551,34.919628,52.24588,32.099041,24.224277,64.080215,14.513339,28.31212,35.7271,53.271427,34.841545,6.707191,6.333611,32.668579,18.024248,37.683807,13.725404,25.928818,67.954987,9.30771,36.320278,89.894096,8.59,32.183678,3.158002,31.615953,88.470467,35.334068,132.673737,40.016315,48.700001,28.148336,46.41407,51.455204,17.546886,46.02,40.897354,38.544308,42.593105,32.202911,83.974503,68.309998,47.853134
2014/4/23,35.964485,49.142197,207.990005,93.179871,66.289574,6.73706,37.114235,47.211082,17.788891,4.25,61.189461,19.058712,7.36423,25.455904,114.086906,15.290639,25.933657,42.63615,45.047508,45.760162,72.410004,128.100006,17.355862,143.910004,63.974041,101.034096,14.172013,22.869497,66.150116,11.103564,18.799999,20.172918,28.15,25.389999,58.585854,16.810574,12.818611,61.360001,31.702045,131.277573,31.18335,22.356939,23.173977,5.59265,61.57885,524.058472,7.42,59.538013,8.264556,157.108063,6.798619,3.944027,23.188677,7.296341,88.031891,49.28981,4.16,27.397985,34.93679,51.836819,32.172356,23.467575,62.39138,14.531724,28.166931,35.459072,50.5,34.724392,6.701313,6.189473,32.505466,18.234392,37.059792,13.802242,25.861898,68.039299,9.325624,36.647652,90.553627,8.37,31.839911,3.108965,31.178469,88.626541,35.240547,132.767029,39.759197,48.259998,27.085699,45.710411,51.813484,17.418869,45.950001,40.783234,38.150188,42.904572,32.264297,84.083275,64.5,47.776962
2014/4/24,33.233757,49.278694,207.860001,92.933006,71.724113,6.694202,36.67165,47.98819,17.899782,4.28,60.939117,19.00046,7.1288,25.91785,113.414413,15.262614,26.120569,42.471088,44.8353,45.693977,70.625,130.490005,17.801857,141.580002,64.380234,101.245338,14.055112,22.88271,66.131981,11.005774,18.469999,21.85478,28.1,25.139999,58.67025,16.719019,12.889696,60.869999,32.108963,131.036865,31.335833,22.390791,23.02393,5.629626,60.231934,522.288208,7.41,58.406487,8.159608,155.870697,6.773942,3.962881,23.188677,7.506375,87.803497,49.412918,4.09,27.455042,34.911057,51.07093,32.346447,23.816824,63.615997,14.614445,28.076181,35.610954,49.152859,34.391685,6.718949,6.189473,32.278919,18.396767,37.022537,13.907895,25.686251,65.645164,9.236042,38.160629,86.659691,8.06,32.15654,3.138387,31.069101,88.271027,35.599041,133.054703,39.690639,48.369999,26.759928,44.961655,52.41914,17.546886,44.82,42.547634,37.225185,42.670975,31.711849,83.673309,62.700001,47.853134
