Date,MARKIT CDX.NA.IG.37 12/26,AMD CDS USD SR 5Y D14 Corp,ALLY CDS USD SR 5Y D14 Corp,ALTRIA CDS USD SR 5Y D14 Corp,AEP CDS USD SR 5Y D14 Corp,AXPRS CDS USD SR 5Y D14 Corp,AIG CDS USD SR 5Y D14 Corp,AMGN CDS USD SR 5Y D14 Corp,ARW CDS USD SR 5Y D14 Corp,FSA AA CDS USD SR 5Y D14 Corp,SBC CDS USD SR 5Y D14 Corp,AZO CDS USD SR 5Y D14 Corp,AVT CDS USD SR 5Y D14 Corp,ABX CDS USD SR 5Y D14 Corp,BAX CDS USD SR 5Y D14 Corp,BERKSHIRE CDS USD SR 5Y D14 Corp,BBY CDS USD SR 5Y D14 Corp,BLOCK FIN CDS USD SR 5Y D14 Corp,BWA CDS USD SR 5Y D14 Corp,BSX CDS USD SR 5Y D14 Corp,BMY CDS USD SR 5Y D14 Corp,CPB CDS USD SR 5Y D14 Corp,CNQCN CDS USD SR 5Y D14 Corp,COFB CDS USD SR 5Y D14 Corp,CAH CDS USD SR 5Y D14 Corp,CAT I CDS USD SR 5Y D14 Corp,CB B CDS USD SR 5Y D14 Corp,CMCSAC CDS USD SR 5Y D14 Corp,CAG CDS USD SR 5Y D14 Corp,COPHIL CDS USD SR 5Y D14 Corp,COXENT CDS USD SR 5Y D14 Corp,CSX CDS USD SR 5Y D14 Corp,CVS CDS USD SR 5Y D14 Corp,DHI CDS USD SR 5Y D14 Corp,DANAHER CDS USD SR 5Y D14 Corp,DRI CDS USD SR 5Y D14 Corp,DE I CDS USD SR 5Y D14 Corp,DVNCORP CDS USD SR 5Y D14 Corp,DOMINION CDS USD SR 5Y D14 Corp,UFS CDS USD SR 5Y D14 Corp,DUK CAR CDS USD SR 5Y D14 Corp,DXC CDS USD SR 5Y D14 Corp,DD CDS USD SR 5Y D14 Corp,EMN CDS USD SR 5Y D14 Corp,ENBRIDGE INC CDS USD SR 5Y D14 Corp,EQR CDS USD SR 5Y D14 Corp,EXCC CDS USD SR 5Y D14 Corp,EXPE CDS USD SR 5Y D14 Corp,FDX CDS USD SR 5Y D14 Corp,GECO CDS USD SR 5Y D14 Corp,GIS CDS USD SR 5Y D14 Corp,GM CDS USD SR 5Y D14 Corp,HAL CDS USD SR 5Y D14 Corp,HES CDS USD SR 5Y D14 Corp,HON CDS USD SR 5Y D14 Corp,HST CDS USD SR 5Y D14 Corp,HPQ CDS USD SR 5Y D14 Corp,IBM CDS USD SR 5Y D14 Corp,AER CDS USD SR 5Y D14 Corp,PAPER CDS USD SR 5Y D14 Corp,JNJ CDS USD SR 5Y D14 Corp,KINDER MORGAN (KMI) CDS USD SR Corp,KSS CDS USD SR 5Y D14 Corp,LEN CDS USD SR 5Y D14 Corp,LNC CDS USD SR 5Y D14 Corp,LMT CDS USD SR 5Y D14 Corp,L CDS USD SR 5Y D14 Corp,LOW CDS USD SR 5Y D14 Corp,MDC CDS USD SR 5Y D14 Corp,MAR CDS USD SR 5Y D14 Corp,MMC CDS USD SR 5Y D14 Corp,MCD CDS USD SR 5Y D14 Corp,MCK CDS USD SR 5Y D14 Corp,MET CDS USD SR 5Y D14 Corp,KRAFT CDS USD SR 5Y D14 Corp,MSI CDS USD SR 5Y D14 Corp,NRUC CDS USD SR 5Y D14 Corp,NEWMONT CDS USD SR 5Y D14 Corp,FPL CDS USD SR 5Y D14 Corp,NSC CDS USD SR 5Y D14 Corp,NOC CDS USD SR 5Y D14 Corp,OMC CDS USD SR 5Y D14 Corp,ORCLCP CDS USD SR 5Y D14 Corp,PKG CDS USD SR 5Y D14 Corp,PFIZER CDS USD SR 5Y D14 Corp,PXD CDS USD SR 5Y D14 Corp,PRU CDS USD SR 5Y D14 Corp,PULTE CDS USD SR 5Y D14 Corp,DGX CDS USD SR 5Y D14 Corp,UTX CDS USD SR 5Y D14 Corp,RJ REYNOLDS CDS USD SR 5Y D14 Corp,R CDS USD SR 5Y D14 Corp,SRE CDS USD SR 5Y D14 Corp,SPG CDS USD SR 5Y D14 Corp,LUV CDS USD SR 5Y D14 Corp,TGT CDS USD SR 5Y D14 Corp,TCKBCN CDS USD SR 5Y D14 Corp,AESCORP CDS USD SR 5Y D14 Corp,ALL CDS USD SR 5Y D14 Corp,BA CO CDS USD SR 5Y D14 Corp,DOWCHEM CDS USD SR 5Y D14 Corp,HARTFORD CDS USD SR 5Y D14 Corp,HD CDS USD SR 5Y D14 Corp,KR CDS USD SR 5Y D14 Corp,PROCTER CDS USD SR 5Y D14 Corp,SHW CDS USD SR 5Y D14 Corp,SOCO CDS USD SR 5Y D14 Corp,WMB CDS USD SR 5Y D14 Corp,TRPCN CDS USD SR 5Y D14 Corp,TSN CDS USD SR 5Y D14 Corp,UNP CDS USD SR 5Y D14 Corp,UPS CDS USD SR 5Y D14 Corp,UNH CDS USD SR 5Y D14 Corp,VLO CDS USD SR 5Y D14 Corp,VZNEW CDS USD SR 5Y D14 Corp,PARA CDS USD SR 5Y D14 Corp,WMT CDS USD SR 5Y D14 Corp,MEADWESTVACO CDS USD SR 5Y D14 Corp,WY CDS USD SR 5Y D14 Corp,WHRCORP CDS USD SR 5Y D14 Corp,CSCO CDS USD SR 5Y D14 Corp
2019/7/24,49.661,58.17,90.875,52.63,44.1,29.01,70.02,52.79,78.38,119.73,100.5,69.02,87.78,74.41,38.41,41.105,103.74,66.79,83.7,39.11,39.42,145.27,92.23,19.29,92.28,43.42,18.49,46.26,76.74,49.595,43.98,29.81,70.24,56.275,36.08,61.68,41.72,92.81,43.36,77.2,13.98,107.6,69.11,74.49,65.99,30.67,24.77,65.42,64.58,112.01,89.35,114.905,68.075,113.63,30.83,45.525,65.52,47.72,65.33,53.495,24.42,67.925,160.33,143.4,82.05,33.87,35.9,48.02,82.045,50.24,26.56,37.49,82.62,63.45,39.33,61.01,47.58,43.395,79.58,26.49,20.21,58.64,31.92,42.65,28.63,59.79,63.39,92.665,53.95,31.59,49.75,114.52,37.13,47.43,51.9,57.79,89.315,63.42,21.3,31.08,74.565,40.15,30.74,98.61,31.01,91.99,57.61,65.145,57.47,76.56,22.71,32.64,29.73,57.795,62.14,73.75,35.68,16.905,75.11,154.63,37.66
2019/7/25,51.145,55.455,90.055,52.205,44.1,29.72,69.55,52.79,78.38,119.73,100.5,69.02,87.78,74.41,38.41,40.34,103.74,65.955,83.67,39.11,39.42,145.27,92.23,18.92,92.28,43.42,18.68,46.26,75.55,48.755,42.9,29.81,70.24,56.585,36.08,61.68,41.72,91.62,43.36,76.505,14.105,107.6,69.11,74.49,65.99,30.89,24.23,65.42,63.71,112.01,89.35,117.2,67.23,113.63,30.83,44.975,65.52,47.72,64.34,51.885,24.42,66.455,160.33,143.4,82.05,33.87,35.9,48.02,80.53,50.24,26.56,37.49,82.62,63.45,38.605,60.7,47.58,43.66,79.58,26.49,19.725,58.64,31.415,42.64,28.63,58.645,63.39,88.505,53.95,31.6,49.72,114.52,36.18,46.24,51.9,57.79,88.03,62.65,21.51,31.08,73.43,37.54,30.74,98.61,31.01,91.99,57.61,64.545,57.47,76.56,22.71,32.64,29.73,56.2,62.14,73.75,35.68,16.16,75.11,154.63,36.935
2019/7/26,51.245,55.695,91.785,51.74,44.1,29.13,69.76,52.79,78.38,119.73,100.5,69.02,87.78,74.41,38.41,39.88,103.74,65.495,84.35,39.11,39.42,145.27,92.23,18.805,92.28,43.42,17.48,46.26,75.415,48.795,43.12,29.81,70.24,55.66,36.08,61.68,41.72,91.92,43.36,77.23,14.27,107.6,69.11,74.49,65.99,30.43,24.25,65.42,63.74,112.01,89.35,115.92,67.42,113.63,30.83,45.335,65.52,47.72,63.9,51.575,24.42,67.135,160.33,143.4,82.05,33.87,35.9,48.02,80.6,50.24,26.5,37.49,82.62,63.45,38.67,59.61,47.58,43.565,79.58,26.49,19.775,58.64,31.195,42.4,28.63,58.555,63.39,87.8,53.95,33.065,50.2,114.52,36.045,46.08,51.9,57.79,87.775,62.525,20.98,31.08,74.47,37.54,30.74,98.61,31.01,91.99,57.61,65.05,57.47,76.56,22.71,32.64,29.73,56.26,62.14,73.75,35.68,16.935,75.11,154.63,36.705
2019/7/29,52.646,58.51,89.86,52.805,44.1,29.84,71.04,52.79,78.38,119.73,100.5,69.02,87.78,74.41,38.41,42.5,103.74,68.375,84.905,39.11,39.42,145.27,92.23,20.03,92.28,43.42,18.77,46.26,76.705,49.965,43.32,29.81,70.24,56.755,36.08,61.68,41.72,93.965,43.36,77.265,14.775,107.6,69.11,74.49,65.99,31.33,24.625,65.42,68.365,112.01,89.35,117.015,68.365,113.63,30.83,45.72,65.52,47.72,67.075,52.295,24.42,68.02,160.33,143.4,82.05,33.87,35.9,48.02,80.445,50.24,27.86,37.49,82.62,63.45,39.465,59.66,47.58,45.235,79.58,26.49,20.92,58.64,31.24,43.1,28.63,59.29,63.39,87.91,53.95,28.11,51.205,114.52,36.515,46.62,51.9,57.79,89.645,62.69,21.76,31.08,75.97,38.16,30.74,98.61,31.01,91.99,57.61,65.735,57.47,76.56,22.71,32.64,29.73,56.9,62.14,73.75,35.68,17.27,75.11,154.63,37.375
2019/7/30,52.506,57.87,90.455,53.97,44.1,30.06,70.51,52.79,78.38,119.73,100.5,69.02,87.78,74.41,38.41,43.54,103.74,69.555,85.85,39.11,39.42,145.27,92.23,21.09,92.28,43.42,19.52,46.26,76.8,48.845,43.25,29.81,70.24,57.54,36.08,61.68,41.72,93.18,43.36,77.975,14.6,107.6,69.11,74.49,65.99,31.61,24.58,65.42,69.655,112.01,89.35,118.11,68.515,113.63,30.83,47.605,65.52,47.72,67.565,51.695,24.42,67.295,160.33,143.4,82.05,33.87,35.9,48.02,80.85,50.24,27.91,37.49,82.62,63.45,39.76,59.88,47.58,45.48,79.58,26.49,20.9,58.64,34.01,42.93,28.63,61.01,63.39,87.86,53.95,33.105,51.885,114.52,36.24,46.68,51.9,57.79,91.595,65.32,22.57,31.08,75.87,37.66,30.74,98.61,31.01,91.99,57.61,67.34,57.47,76.56,22.71,32.64,29.73,56.105,62.14,73.75,35.68,18.42,75.11,154.63,36.93
2019/7/31,55.175,62.45,91.435,54.575,44.1,30.98,70.88,52.79,78.38,119.73,100.5,69.02,87.78,74.41,38.41,43.15,103.74,70.695,84.715,39.11,39.42,145.27,92.23,22.5,92.28,43.42,20.26,46.26,77.15,48.74,43.6,29.81,70.24,57.32,36.08,61.68,41.72,92.59,43.36,79.81,14.92,107.6,69.11,74.49,65.99,32.95,25.23,65.42,70.545,112.01,89.35,117.825,67.985,113.63,30.83,48.02,65.52,47.72,67.725,53.87,24.42,67.47,160.33,143.4,82.05,33.87,35.9,48.02,83.155,50.24,27.33,37.49,82.62,63.45,39.28,60.59,47.58,45.79,79.58,26.49,21.755,58.64,33.94,44.33,28.63,59.155,63.39,87.22,53.95,33.095,52.915,114.52,36.53,48.65,51.9,57.79,92.22,64.77,22.54,31.08,77.195,37.98,30.74,98.61,31.01,91.99,57.61,67.275,57.47,76.56,22.71,32.64,29.73,55.875,62.14,73.75,35.68,19.11,75.11,154.63,36.325
2019/8/1,55.788,65.68,93.87,56.23,44.1,32.68,71.59,52.79,78.38,119.73,100.5,69.02,87.78,74.41,38.41,44.79,103.74,73.295,83.815,39.11,39.42,145.27,92.23,23.07,92.28,43.42,19.92,46.26,79.055,53.9,45.75,29.81,70.24,59.515,36.08,61.68,41.72,99.975,43.36,85.875,15.46,107.6,69.11,74.49,65.99,33.46,25.94,65.42,70.845,112.01,89.35,117.66,73.86,113.63,30.83,49.645,65.52,47.72,68.945,55.09,24.42,71.525,160.33,143.4,82.05,33.87,35.9,48.02,86.01,50.24,28.35,37.49,82.62,63.45,40.12,62.21,47.58,45.725,79.58,26.49,22.275,58.64,33.1,45.03,28.63,65.985,63.39,89.785,53.95,33.055,52.875,114.52,37.15,49.48,51.9,57.79,97.295,68.99,22.69,31.08,79.44,38.59,30.74,98.61,31.01,91.99,57.61,70.22,57.47,76.56,22.71,32.64,29.73,60.18,62.14,73.75,35.68,20.315,75.11,154.63,38.515
2019/8/2,56.644,69.97,97.75,57.12,44.1,33.65,71.75,52.79,78.38,119.73,100.5,69.02,87.78,74.41,38.41,45.78,103.74,75.47,85.755,39.11,39.42,145.27,92.23,23.26,92.28,43.42,20.37,46.26,78.705,56.75,47.09,29.81,70.24,59.55,36.08,61.68,41.72,102.49,43.36,89.56,16.13,107.6,69.11,74.49,65.99,33.62,26.22,65.42,69.085,112.01,89.35,119.655,75.48,113.63,30.83,49.8,65.52,47.72,70.205,56.155,24.42,72.29,160.33,143.4,82.05,33.87,35.9,48.02,88.865,50.24,29,37.49,82.62,63.45,40.78,62.63,47.58,46.215,79.58,26.49,23.005,58.64,33.12,46.05,28.63,65.1,63.39,93.925,53.95,33.215,53.31,114.52,38.15,50.47,51.9,57.79,102.855,70.63,22.8,31.08,84.195,39.59,30.74,98.61,31.01,91.99,57.61,72.665,57.47,76.56,22.71,32.64,29.73,61.405,62.14,73.75,35.68,20.34,75.11,154.63,38.285
2019/8/5,62.471,76.7,109.3,60.53,44.1,35.74,76.05,52.79,78.38,119.73,100.5,69.02,87.78,74.41,38.41,50.79,103.74,81.065,85.375,39.11,39.42,145.27,92.23,26.5,92.28,43.42,21.01,46.26,83.61,62.17,54.28,29.81,70.24,63.855,36.08,61.68,41.72,110.63,43.36,96.485,17.695,107.6,69.11,74.49,65.99,35.51,28.56,65.42,73.105,112.01,89.35,133.945,80.045,113.63,30.83,54.965,65.52,47.72,75.915,60.505,24.42,76.61,160.33,143.4,82.05,33.87,35.9,48.02,97.37,50.24,29.29,37.49,82.62,63.45,44.795,66.75,47.58,50.205,79.58,26.49,24.97,58.64,34.125,47.76,28.63,66.55,63.39,101.37,53.95,33.125,57.705,114.52,40,54.45,51.9,57.79,112.92,76.14,24.27,31.08,93.815,41.79,30.74,98.61,31.01,91.99,57.61,77.22,57.47,76.56,22.71,32.64,29.73,64.62,62.14,73.75,35.68,22.815,75.11,154.63,41.125
2019/8/6,59.525,76.47,109.725,60.095,44.1,37.09,77.23,52.79,78.38,119.73,100.5,69.02,87.78,74.41,38.41,50.07,103.74,81.815,85.225,39.11,39.42,145.27,92.23,27.43,92.28,43.42,21.93,46.26,82.125,62.5,54.81,29.81,70.24,62.09,36.08,61.68,41.72,110.42,43.36,95.785,16.975,107.6,69.11,74.49,65.99,36.61,28.02,65.42,68.145,112.01,89.35,131.83,81.31,113.63,30.83,54.92,65.52,47.72,75.255,60.265,24.42,76.64,160.33,143.4,82.05,33.87,35.9,48.02,95.235,50.24,30.23,37.49,82.62,63.45,43.855,66.54,47.58,48.785,79.58,26.49,23.88,58.64,35.04,48.08,28.63,67.91,63.39,97.92,53.95,33.24,55.485,114.52,39.435,55.38,51.9,57.79,111.93,77.54,24.77,31.08,92.81,42.19,30.74,98.61,31.01,91.99,57.61,76.865,57.47,76.56,22.71,32.64,29.73,64.79,62.14,73.75,35.68,22.23,75.11,154.63,40.435
2019/8/7,59.99,76.525,109.9,60.075,44.1,36.94,77.3,52.79,78.38,119.73,100.5,69.02,87.78,74.41,38.41,52.64,103.74,82.405,85.375,39.11,39.42,145.27,92.23,27.03,92.28,43.42,21.26,46.26,83.14,67.405,55.16,29.81,70.24,62.605,36.08,61.68,41.72,120.13,43.36,96.845,17.43,107.6,69.11,74.49,65.99,36.21,28.67,65.42,73.005,112.01,89.35,135.81,87.23,113.63,30.83,56.175,65.52,47.72,76.57,61.295,24.42,81.02,160.33,143.4,82.05,33.87,35.9,48.02,98.435,50.24,29.51,37.49,82.62,63.45,44.105,66.77,47.58,49.975,79.58,26.49,24.635,58.64,33.25,47.67,28.63,72.395,63.39,99.535,53.95,32.615,57.78,114.52,40.495,55.68,51.9,57.79,115.295,81.195,24.67,31.08,95.45,42.16,30.74,98.61,31.01,91.99,57.61,81.98,57.47,76.56,22.71,32.64,29.73,68.265,62.14,73.75,35.68,22.35,75.11,154.63,39.56
2019/8/8,58.178,69.47,105.335,58.31,44.1,35.66,76.28,52.79,78.38,119.73,100.5,69.02,87.78,74.41,38.41,49.795,103.74,78.725,85.865,39.11,39.42,145.27,92.23,26.405,92.28,43.42,21.27,46.26,81.945,63.57,55.43,29.81,70.24,58.835,36.08,61.68,41.72,117.535,43.36,93.95,16.22,107.6,69.11,74.49,65.99,36.44,27.13,65.42,72.67,112.01,89.35,130.835,85.9,113.63,30.83,54.69,65.52,47.72,73.5,59.475,24.42,78.6,160.33,143.4,82.05,33.87,35.9,48.02,95.045,50.24,29.86,37.49,82.62,63.45,43.31,65.85,47.58,46.825,79.58,26.49,22.89,58.64,34.48,46.49,28.63,75.225,63.39,93.13,53.95,32.64,55.375,114.52,39.085,55.77,51.9,57.79,120.945,77.555,24.57,31.08,91.32,42.2,30.74,98.61,31.01,91.99,57.61,79.81,57.47,76.56,22.71,32.64,29.73,67.945,62.14,73.75,35.68,21.015,75.11,154.63,38.62
2019/8/9,59.07,68.88,103.74,58.89,44.1,35.75,74.58,52.79,78.38,119.73,100.5,69.02,87.78,74.41,38.41,49.785,103.74,79.86,85.56,39.11,39.42,145.27,92.23,26.56,92.28,43.42,20.86,46.26,82.265,64.8,55.39,29.81,70.24,61.215,36.08,61.68,41.72,118.86,43.36,94.78,15.68,107.6,69.11,74.49,65.99,35.81,26.34,65.42,72.265,112.01,89.35,132.595,85.955,113.63,30.83,54.5,65.52,47.72,75.075,59.38,24.42,79.335,160.33,143.4,82.05,33.87,35.9,48.02,94.43,50.24,28.87,37.49,82.62,63.45,43.13,65.15,47.58,46.865,79.58,26.49,23.375,58.64,33.62,46.57,28.63,72.17,63.39,91.675,53.95,32.59,54.475,114.52,38.45,55.93,51.9,57.79,122.86,77.095,24.26,31.08,90.57,42.07,30.74,98.61,31.01,91.99,57.61,79.665,57.47,76.56,22.71,32.64,29.73,68.11,62.14,73.75,35.68,21.175,75.11,154.63,40.82
2019/8/12,61.751,71.65,110.08,60.24,44.1,37.22,74.58,52.79,78.38,119.73,100.5,69.02,87.78,74.41,38.41,51.68,103.74,80.78,85.325,39.11,39.42,145.27,92.23,25.76,92.28,43.42,20.86,46.26,82.97,67.005,55.79,29.81,70.24,60.945,36.08,61.68,41.72,121.17,43.36,96.36,17.175,107.6,69.11,74.49,65.99,35.81,28.09,65.42,72.44,112.01,89.35,131.96,87.275,113.63,30.83,55.475,65.52,47.72,76.015,59.72,24.42,80.7,160.33,143.4,82.05,33.87,35.9,48.02,94.27,50.24,28.87,37.49,82.62,63.45,43.93,67.03,47.58,48.01,79.58,26.49,24.44,58.64,34.86,46.17,28.63,78.16,63.39,94.95,53.95,32.585,56.665,114.52,40.345,55.91,51.9,57.79,125.06,78.155,24.26,31.08,93.215,42.07,30.74,98.61,31.01,91.99,57.61,81.435,57.47,76.56,22.71,32.64,29.73,69.68,62.14,73.75,35.68,22.23,75.11,154.63,42.045
2019/8/13,56.783,67.995,104.405,56.375,44.1,35.09,74.58,52.79,78.38,119.73,100.5,69.02,87.78,74.41,38.41,49.09,103.74,75.8,85.945,39.11,39.42,145.27,92.23,23.66,92.28,43.42,20.86,46.26,78.865,62.41,53.38,29.81,70.24,58.355,36.08,61.68,41.72,111.93,43.36,92.385,16.8,107.6,69.11,74.49,65.99,35.81,28.04,65.42,68.915,112.01,89.35,126.67,83.025,113.63,30.83,52.8,65.52,47.72,71.565,55.95,24.42,76.955,160.33,143.4,82.05,33.87,35.9,48.02,92.205,50.24,28.87,37.49,82.62,63.45,41.05,64.49,47.58,45.725,79.58,26.49,22.53,58.64,34.72,43.78,28.63,68.725,63.39,93.17,53.95,32.67,52.85,114.52,38.705,54.15,51.9,57.79,121.825,75.86,24.26,31.08,89.765,42.07,30.74,98.61,31.01,91.99,57.61,78.385,57.47,76.56,22.71,32.64,29.73,65.7,62.14,73.75,35.68,20.57,75.11,154.63,43.37
2019/8/14,62.394,74.895,108.62,60.22,44.1,36.53,74.58,52.79,78.38,119.73,100.5,69.02,87.78,74.41,38.41,52.52,103.74,78.53,85.71,39.11,39.42,145.27,92.23,28.41,92.28,43.42,20.86,46.26,83.035,66.565,55.54,29.81,70.24,61.51,36.08,61.68,41.72,119.36,43.36,96.435,18.3,107.6,69.11,74.49,65.99,35.81,29.68,65.42,78.02,112.01,89.35,137.36,86.785,113.63,30.83,55.265,65.52,47.72,78.16,57.9,24.42,80.375,160.33,143.4,82.05,33.87,35.9,48.02,94.715,50.24,28.87,37.49,82.62,63.45,42.96,66.84,47.58,47.225,79.58,26.49,24.32,58.64,33.89,44.94,28.63,72.945,63.39,95.025,53.95,32.55,58.52,114.52,40.285,55.37,51.9,57.79,129.875,81.73,24.26,31.08,92.215,42.07,30.74,98.61,31.01,91.99,57.61,82.95,57.47,76.56,22.71,32.64,29.73,68.975,62.14,73.75,35.68,21.395,75.11,154.63,43.425
2019/8/15,61.946,71.82,108.08,58.865,44.1,37.21,74.58,52.79,78.38,119.73,100.5,69.02,87.78,74.41,38.41,54.38,103.74,78.76,85.885,39.11,39.42,145.27,92.23,26.78,92.28,43.42,20.86,46.26,81.91,66.915,56.22,29.81,70.24,61.51,36.08,61.68,41.72,119.1,43.36,96.515,18.39,107.6,69.11,74.49,65.99,35.81,29.43,65.42,78.735,112.01,89.35,135.8,86.815,113.63,30.83,54.64,65.52,47.72,75.53,58.17,24.42,80.025,160.33,143.4,82.05,33.87,35.9,48.02,90.345,50.24,28.87,37.49,82.62,63.45,42.55,67.39,47.58,46.645,79.58,26.49,23.57,58.64,36.06,45.47,28.63,71.34,63.39,93.235,53.95,33.165,56.58,114.52,40.675,55.5,51.9,57.79,129.47,81.27,24.26,31.08,92.52,42.07,30.74,98.61,31.01,91.99,57.61,82.175,57.47,76.56,22.71,32.64,29.73,68.725,62.14,73.75,35.68,21.37,75.11,154.63,44.955
2019/8/16,58.193,66.975,108.535,57.7,44.1,36.11,74.58,52.79,78.38,119.73,100.5,69.02,87.78,74.41,38.41,51.52,103.74,75.23,88.855,39.11,39.42,145.27,92.23,26.46,92.28,43.42,20.86,46.26,78.14,65.515,55.12,29.81,70.24,60.245,36.08,61.68,41.72,116.53,43.36,92.105,18.64,107.6,69.11,74.49,65.99,35.81,30.55,65.42,69.915,112.01,89.35,130.48,85.16,113.63,30.83,53.495,65.52,47.72,72.16,54.895,24.42,77.98,160.33,143.4,82.05,33.87,35.9,48.02,90.135,50.24,28.87,37.49,82.62,63.45,40.755,65.97,47.58,45.45,79.58,26.49,23.605,58.64,34.97,44.29,28.63,72.585,63.39,92.015,53.95,33.175,53.485,114.52,39.875,54.85,51.9,57.79,126.155,80.79,24.26,31.08,89.285,42.07,30.74,98.61,31.01,91.99,57.61,80.245,57.47,76.56,22.71,32.64,29.73,65.665,62.14,73.75,35.68,19.665,75.11,154.63,46.64
2019/8/19,55.434,61.9,102.785,57.115,44.1,34.53,74.58,52.79,78.38,119.73,100.5,69.02,87.78,74.41,38.41,50.995,103.74,73.56,87.55,39.11,39.42,145.27,92.23,23.135,92.28,43.42,20.86,46.26,75.83,63.035,52.02,29.81,70.24,57.665,36.08,61.68,41.72,113.04,43.36,91.635,13.99,107.6,69.11,74.49,65.99,35.81,24.75,65.42,69.92,112.01,89.35,126.015,83.8,113.63,30.83,51.075,65.52,47.72,71.475,53.75,24.42,76.355,160.33,143.4,82.05,33.87,35.9,48.02,92.64,50.24,28.87,37.49,82.62,63.45,39.29,64.34,47.58,44.175,79.58,26.49,21.78,58.64,34.88,41.75,28.63,70.995,63.39,93.745,53.95,33.105,53.02,114.52,35.55,51.68,51.9,57.79,121.325,71.165,24.26,31.08,87.205,42.07,30.74,98.61,31.01,91.99,57.61,78.285,57.47,76.56,22.71,32.64,29.73,64.215,62.14,73.75,35.68,18.84,75.11,154.63,47.01
2019/8/20,56.977,63.41,98.325,56.79,44.1,34.37,74.58,52.79,78.38,119.73,100.5,69.02,87.78,74.41,38.41,49.74,103.74,73.675,87.775,39.11,39.42,145.27,92.23,23.215,92.28,43.42,20.86,46.26,76.22,62.85,51.52,29.81,70.24,57.145,36.08,61.68,41.72,112.52,43.36,89.19,14.51,107.6,69.11,74.49,65.99,35.81,26.04,65.42,69.015,112.01,89.35,123.95,85,113.63,30.83,52.2,65.52,47.72,71.335,53.605,24.42,75.43,160.33,143.4,82.05,33.87,35.9,48.02,90.805,50.24,28.87,37.49,82.62,63.45,39.06,63.22,47.58,44.08,79.58,26.49,21.96,58.64,35.2,40.28,28.63,76.36,63.39,89.08,53.95,32.575,52.925,114.52,37.39,51.03,51.9,57.79,119.795,70.67,24.26,31.08,86.43,42.07,30.74,98.61,31.01,91.99,57.61,78.545,57.47,76.56,22.71,32.64,29.73,65.285,62.14,73.75,35.68,18.42,75.11,154.63,47.68
2019/8/21,54.58,60.945,96.14,54.215,44.1,33.68,74.58,52.79,78.38,119.73,100.5,69.02,87.78,74.41,38.41,50.31,103.74,71.365,88.76,39.11,39.42,145.27,92.23,22.7,92.28,43.42,20.86,46.26,73.85,60.455,50.17,29.81,70.24,53.345,36.08,61.68,41.72,106.95,43.36,86.61,14.04,107.6,69.11,74.49,65.99,35.81,24.4,65.42,69.115,112.01,89.35,118.48,83.41,113.63,30.83,51.115,65.52,47.72,69.355,51.53,24.42,68.025,160.33,143.4,82.05,33.87,35.9,48.02,90.605,50.24,28.87,37.49,82.62,63.45,37.73,62.62,47.58,44.04,79.58,26.49,21.11,58.64,36.67,39.98,28.63,73.795,63.39,85.015,53.95,32.66,50.43,114.52,35.175,49.32,51.9,57.79,117.185,75.89,24.26,31.08,84.54,42.07,30.74,98.61,31.01,91.99,57.61,74.995,57.47,76.56,22.71,32.64,29.73,62.665,62.14,73.75,35.68,18.46,75.11,154.63,47.99
2019/8/22,54.61,58.19,97.375,53.645,44.1,34.09,74.58,52.79,78.38,119.73,100.5,69.02,87.78,74.41,38.41,50.81,103.74,72,86.275,39.11,39.42,145.27,92.23,23.23,92.28,43.42,20.86,46.26,72.91,60.345,49.88,29.81,70.24,54.68,36.08,61.68,41.72,107.16,43.36,88.195,13.77,107.6,69.11,74.49,65.99,35.81,24.1,65.42,69.52,112.01,89.35,117.055,83.09,113.63,30.83,50.76,65.52,47.72,70.34,52.63,24.42,69.21,160.33,143.4,82.05,33.87,35.9,48.02,90.31,50.24,28.87,37.49,82.62,63.45,36.915,62.52,47.58,44.07,79.58,26.49,20.88,58.64,35.635,39.68,28.63,71.645,63.39,85.595,53.95,31.59,50.21,114.52,34.395,49.36,51.9,57.79,121.5,74.9,24.26,31.08,84.405,42.07,30.74,98.61,31.01,91.99,57.61,74.98,57.47,76.56,22.71,32.64,29.73,62.965,62.14,73.75,35.68,18.38,75.11,154.63,43.335
2019/8/23,58.52,61.29,97.765,55.42,44.1,35.41,74.58,52.79,78.38,119.73,100.5,69.02,87.78,74.41,38.41,51.74,103.74,73.39,90.975,39.11,39.42,145.27,92.23,23.435,92.28,43.42,20.86,46.26,75.21,62.28,51.32,29.81,70.24,55.405,36.08,61.68,41.72,110.11,43.36,92.605,15.17,107.6,69.11,74.49,65.99,35.81,25.41,65.42,69.395,112.01,89.35,123.2,85.095,113.63,30.83,53.845,65.52,47.72,72.96,55.28,24.42,70.065,160.33,143.4,82.05,33.87,35.9,48.02,88.47,50.24,28.87,37.49,82.62,63.45,39.08,63.56,47.58,43.93,79.58,26.49,22.295,58.64,36.13,41.52,28.63,74.93,63.39,86.46,53.95,31.6,51.995,114.52,36.08,50.59,51.9,57.79,126.315,76.495,24.26,31.08,86.79,42.07,30.74,98.61,31.01,91.99,57.61,79.08,57.47,76.56,22.71,32.64,29.73,64.98,62.14,73.75,35.68,18.68,75.11,154.63,43.01
